파일명,년도,위원회명,분과명,차수,소위원회여부,사항구분,목차번호,안건명,의결사항
2021년도 문화재위원회 사적분과 제12차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제12차,위원회,검토사항,10,상주견훤산성사적지정검토,원안가결
2021년도 문화재위원회 사적분과 제12차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제12차,위원회,검토사항,11,고창무장기포지사적지정검토,원안가결
2021년도 문화재위원회 사적분과 제12차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제12차,위원회,검토사항,12,제주목관아관리센터신축사업설계안검토,조건부가결
2021년도 문화재위원회 사적분과 제12차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제12차,위원회,보고사항,13,2022년사적분과문화재현장위원회운영등보고,원안가결
2021년도 문화재위원회 사적분과 제12차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제12차,위원회,보고사항,14,문화재위원회사적분과제8차소위원회결과보고,보류
2021년도 문화재위원회 사적분과 제12차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제12차,위원회,보고사항,15,국가지정문화재현상변경등처리보고,의결사항 없음
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,1,사적제10호서울한양도성주변근생주택신축,보류
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,2,사적제311호경주남산일원주변비닐하우스신축,보류
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,3,사적제268호연천전곡리유적주변공동주택신축,보류
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,4,사적제268호연천전곡리유적주변공동주택신축,부결
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,5,사적제452호강화외성주변지방방조제개보수,부결
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,8,사적제205호파주삼릉주변단독주택단지조성,보류
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,9,사적제205호파주삼릉주변단독주택단지조성,보류
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,10,사적제210호양주온릉주변군사시설조성,보류
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,11,사적제236호통영충렬사주변교육시설증축,부결
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,12,사적제118호진주성주변진주대첩광장조성,보류
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,14,사적제207호남양주홍릉과유릉주변농산물보관창고,의결사항 없음
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,15,사적제414호진천김유신탄생지와태실주변수종갱신,의결사항 없음
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,16,사적제48호관문성주변제2종근린생활시설(휴게음식점),의결사항 없음
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,17,사적제311호경주남산일원주변배동근린생활시설건립,부결
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,18,사적제311호경주남산일원주변다가구주택건립,의결사항 없음
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,20,사적제292호김포덕포진주변가설건축물(농막) 설치,보류
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,21,사적제314호광주조선백자요지주변단독주택신축(8동),의결사항 없음
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,22,사적제452호강화외성주변새우양식용비닐하우스설치,의결사항 없음
2021년도 문화재위원회 사적분과 제1차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,소위원회,심의사항,23,사적제538호대구경상감영지주변주상복합신축,보류
2021년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,위원회,심의사항,1,사적제3호수원화성문화재보호구역추가지정,원안가결
2021년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,위원회,심의사항,2,사적제57호남한산성등내외보도(보행로) 설치,조건부가결
2021년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,위원회,심의사항,6,사적제392호여수선소유적내외전시관신축등,조건부가결
2021년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,위원회,심의사항,7,사적제396호제주항파두리항몽유적내전주신설,조건부가결
2021년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,위원회,심의사항,8,사적제396호제주항파두리항몽유적내농업용창고,조건부가결
2021년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,위원회,심의사항,9,사적제163호경주낭산일원내컨테이너설치,조건부가결
2021년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,위원회,심의사항,10,사적제163호경주낭산일원내컨테이너설치,부결
2021년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,위원회,심의사항,11,사적제144호고양벽제관지주변건축행위등허용기준,원안가결
2021년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,위원회,검토사항,12,경주표암사적지정검토,부결
2021년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,위원회,검토사항,13,사적제2호김해봉황동유적사적추가지정검토,부결
2021년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,위원회,검토사항,14,사적제11호서울풍납동토성사적추가지정검토,조건부가결
2021년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,위원회,보고사항,15,사적제124호덕수궁내대한문월대재현추진보고,보류
2021년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,위원회,보고사항,16,문화재위원회사적분과제10차소위원회결과보고,조건부가결
2021년도 문화재위원회 사적분과 제1차 위원회 회의록.pdf,2021,문화재위원회,사적분과,제1차,위원회,보고사항,17,국가지정문화재현상변경등처리보고,조건부가결
2021년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제2차,소위원회,심의사항,1,경주흥륜사지주변제1종근린생활시설건립,부결
2021년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제2차,소위원회,심의사항,2,경주옥산서원주변단독주택건립(1부지),부결
2021년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제2차,소위원회,심의사항,3,경주옥산서원주변단독주택건립(2부지),원안가결
2021년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제2차,소위원회,심의사항,4,경주옥산서원주변단독주택건립(3부지),원안가결
2021년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제2차,소위원회,심의사항,5,경주옥산서원주변단독주택건립(4부지),보류
2021년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제2차,소위원회,심의사항,6,경주옥산서원주변단독주택건립(5부지),부결
2021년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제2차,소위원회,심의사항,7,경주옥산서원주변단독주택건립(6부지),부결
2021년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제2차,소위원회,심의사항,8,경주이견대주변문무대왕해양역사관건립,원안가결
2021년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제2차,소위원회,심의사항,9,경주나정주변육부전묘우증축및보수,부결
2021년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제2차,소위원회,심의사항,10,경주남산일원주변비닐하우스신축,부결
2021년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제2차,소위원회,심의사항,11,경주용강동원지유적주변황성동공동주택(APT) 건립,부결
2021년도 문화재위원회 사적분과 제2차 소위원회 회의록.pdf,2021,문화재위원회,사적분과,제2차,소위원회,심의사항,12,부산동삼동패총주변하리항어촌뉴딜사업,부결
